"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0031981","CC","GO:0031981","nuclear lumen",647,0.314028622562139,1.49839384729342,3.433982931872e-05,0.00197652571943766,0.00182444198084896,1891,"tags=44%, list=34%, signal=33%","BTN2/MCD1/SNR44/MRT4/HHF2/TOS4/SNR55/SNR13/RPS6A/CDC20/FYV7/RPS9B/RPC19/RLP24/PIR1/CDC45/BFR2/SLX9/RPC10/NOP58/RRP3/HTA1/CGR1/UTP8/RPL16B/NOP13/DBP3/TAF9/HHF1/SOF1/SPO12/RPS7B/CIC1/RPS6B/RPS7A/SNR41/RPL14A/SPT15/MAK16/RCL1/RPC40/PAF1/REC114/RPA14/HHT2/RPA34/LOC1/LST8/RPS13/RBD2/CTF18/UTP21/MSH2/NIP7/BUD21/CDC21/SNR39B/RIX7/IES5/DPB2/HMO1/MAD2/MUD2/GAS1/ELF1/MAK21/SAP30/SKI6/RPB8/NOP56/RPB10/LSM3/RPB9/RPB5/PSF1/RPS2/RRN11/SNR43/RPL7B/UTP4/UTP15/PXR1/YCS4/ASH1/RPA12/POL32/RSA3/RRP40/SNR17A/MFT1/TAF10/KRI1/NOC2/RPA43/NSA2/SNR63/TAH11/EBP2/SNR69/FCF2/EFG1/RPL14B/CBF5/SNU13/TAF14/RFA3/RPL16A/RLP7/PPH3/SPB4/RRS1/POM34/EMG1/APJ1/SNR17B/RPA49/NHP2/RPB3/SNR191/UTP14/SPT4/RXT2/LSM4/MND1/SRP68/RRP9/NDT80/RPB4/SAS10/RPO26/SFH1/RPC11/NOP16/ECO1/RPS14B/YTM1/NOP7/DBP10/FPR4/LSM7/HHT1/TOF1/RAD52/SNR3/RPL15B/IPI3/HTB2/UBC9/GRC3/BUD22/ACT1/NOP19/DBP9/RRT14/RRP46/SNR32/RFA2/UTP18/NOP14/ESF2/NCL1/RRP1/ERB1/MTR3/SSF2/SNR70/NOP6/COF1/QCR6/SNR30/REX4/ZUO1/MCM21/HSP104/PRI1/SLD5/CSM1/RRP17/TAF11/SNR37/CKA1/PWP1/RRP5/AME1/NOP4/SIS1/SMT3/MAK5/NSG1/RAD27/RRP14/PUF6/HAS1/LOS1/LSM5/NOP10/DUG2/UTP13/NUG1/NOP53/SNR24/BRX1/SNR128/RAD51/ARX1/POL31/RPS14A/SNR46/RRN9/RTF1/SRP72/ARP5/TAF3/RRP8/RPR1/RRB1/TMA23/RPF2/REC8/RRP45/IMP3/HAT2/NOP1/SPP1/BMT5/STB1/DUS3/SNR161/LSM6/RMP1/NOG1/SNR33/IMP4/SNR73/RRP15/RPF1/LCP5/SNR64/PDS5/RFA1/SRP40/MRD1/RCM1/ELC1/KRE33/ULP1/TAF12/ORC2/HDA2/ISW1/TRM112/SSF1/RRP4/SWD2/CKA2/NSA1/RSA4/SWD3/RAD23/TUB1/SNR34/YPK3/SPB1/TOA2/DIP2/PIF1/IPI1/TOA1/JIP5/UTP5/POP8/LSM2/CCL1/ECM16/RNT1/RPA135/MEI4/RPS9A/HCS1/MRH4/SLZ1/HTA2/ENP1/ORC6/POP5/FCF1/NOP15"
"GO:0000460","BP","GO:0000460","maturation of 5.8S rRNA",95,0.508175018982954,1.91597733913351,3.89982099618552e-05,0.00218482789361398,0.00201671634769985,1798,"tags=62%, list=32%, signal=43%","NOP58/RPS18B/RPL37B/DBP3/CIC1/MAK16/RCL1/LOC1/BUD21/GSP1/RPS21A/RPL37A/SKI6/RPS18A/RPL17A/RPL17B/RRP40/SNR17A/KRI1/RPS21B/NSA2/FCF2/RLP7/RRS1/EMG1/SNR17B/UTP14/RRP9/SAS10/RPS0A/RPS0B/YTM1/NOP7/DBP10/GRC3/NOP19/RRP46/UTP18/NOP14/ESF2/MPP6/ERB1/MTR3/RAI1/RRP5/MAK5/UTP13/BRX1/PRP43/RPF2/RRP45/RMP1/RRP15/RPF1/LCP5/MRD1/RRP4/SPB1/DIP2"
"GO:0000466","BP","GO:0000466","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",95,0.508175018982954,1.91597733913351,3.89982099618552e-05,0.00218482789361398,0.00201671634769985,1798,"tags=62%, list=32%, signal=43%","NOP58/RPS18B/RPL37B/DBP3/CIC1/MAK16/RCL1/LOC1/BUD21/GSP1/RPS21A/RPL37A/SKI6/RPS18A/RPL17A/RPL17B/RRP40/SNR17A/KRI1/RPS21B/NSA2/FCF2/RLP7/RRS1/EMG1/SNR17B/UTP14/RRP9/SAS10/RPS0A/RPS0B/YTM1/NOP7/DBP10/GRC3/NOP19/RRP46/UTP18/NOP14/ESF2/MPP6/ERB1/MTR3/RAI1/RRP5/MAK5/UTP13/BRX1/PRP43/RPF2/RRP45/RMP1/RRP15/RPF1/LCP5/MRD1/RRP4/SPB1/DIP2"
"GO:0140097","MF","GO:0140097","catalytic activity, acting on DNA",136,-0.450001237156326,-1.87500088873918,3.91599182825637e-05,0.00218482789361398,0.00201671634769985,1188,"tags=32%, list=21%, signal=26%","EXO1/RAD5/ISW2/MCM3/RAD18/IRC5/SLX1/MOT1/SGS1/INO80/MLH1/RAD24/TDP1/RAD26/SWR1/MIP1/SEN1/DIN7/ULS1/REV7/REV1/MRE11/YEN1/EST2/IRC3/SNF2/IRC20/YTA7/RAD30/MLH3/APN2/CHD1/REV3/DNL4/MLH2/MSH3/DBP1/HFM1/YRF1-6/YRF1-4/PHR1/YRF1-1/YRF1-3"
"GO:0015252","MF","GO:0015252","proton channel activity",15,0.819584559990617,2.13496472268093,4.86025003987062e-05,0.00263702006750411,0.00243411460229541,872,"tags=93%, list=16%, signal=79%","ATP15/ATP14/ATP7/TIM11/ATP19/ATP20/ATP18/ATP2/ATP16/ATP4/ATP1/ATP5/ATP17/ATP3"
"GO:0046933","MF","GO:0046933","proton-transporting ATP synthase activity, rotational mechanism",15,0.819584559990617,2.13496472268093,4.86025003987062e-05,0.00263702006750411,0.00243411460229541,872,"tags=93%, list=16%, signal=79%","ATP15/ATP14/ATP7/TIM11/ATP19/ATP20/ATP18/ATP2/ATP16/ATP4/ATP1/ATP5/ATP17/ATP3"
"GO:0000054","BP","GO:0000054","ribosomal subunit export from nucleus",68,0.561328139971406,2.00363685533388,4.81499631510459e-05,0.00263702006750411,0.00243411460229541,1677,"tags=65%, list=30%, signal=46%","MRT4/RPS28B/RPS26B/SLX9/RPS19B/RPS18B/RPS19A/RPL40B/RPS3/RPS10A/LOC1/RPS15/RPL40A/RIX7/GSP1/YAR1/RPS10B/RPS5/RPS2/RPS18A/YVH1/RPL1A/RPS26A/MEX67/RRS1/SSB1/NUP120/RPS28A/RPS0A/MTR2/RPS0B/RPL1B/ZUO1/YRB2/SSB2/RNA1/NUG1/NOP53/ARX1/BUD20/NUP82/NOG1/RPF1/LSG1"
"GO:0008202","BP","GO:0008202","steroid metabolic process",51,-0.592550935659181,-2.02593615505627,6.63432468595625e-05,0.00356685419934048,0.00329240266233197,1132,"tags=51%, list=20%, signal=41%","OSH7/RSP5/ERG8/NSG2/ERG28/ERG27/EGH1/ERG11/ERG10/ERG7/ATF2/ERG9/HMG2/ARE1/ERG25/CYB5/ATG26/ERG5/MOT3/ERG4/ERG26/PDR17/ARE2/ERG1/HMG1/YEH1"
"GO:0106310","MF","GO:0106310","protein serine kinase activity",119,-0.450062151502385,-1.83822311702481,6.97651355046985e-05,0.00371703613851159,0.0034310288546929,1360,"tags=45%, list=24%, signal=35%","STE20/PRK1/RCK2/GCN2/YCK3/TPK2/VPS15/KIN4/SMK1/YAK1/PKH1/SKY1/HAL5/CAK1/PTK1/PHO85/SSK2/IME2/CDC15/MEC1/KIN2/KNS1/PTK2/MPS1/SAK1/VHS1/TEL1/PSK1/FPK1/KSP1/TOR2/SPS1/PKH3/SKS1/SKM1/SAT4/NNK1/SSK22/KKQ8/KIC1/HRK1/AKL1/KIN1/PSK2/PKC1/IRE1/TPK1/RIM15/TOR1/ATG1/SCH9/KIN82/YGK3/FMP48"
"GO:0007154","BP","GO:0007154","cell communication",408,-0.324266750852208,-1.54272889014089,7.31331036488431e-05,0.003793940131397,0.00350201547112558,1509,"tags=38%, list=27%, signal=30%","BIT2/PIK1/VAM6/SNF1/DMA2/STE11/BIR1/DPB11/IRA2/PKH2/YPD1/PCH2/STT4/GAC1/CDC24/BCK1/ACK1/SLM1/STE20/HYM1/RCK2/SNF3/FAR8/PLC1/AVO1/GCN2/YCK3/BUB2/TPK2/BCY1/DDC1/PPQ1/SLN1/KIN4/EXO1/BEM3/SMK1/KEL1/YAK1/PKH1/TCO89/CAF120/PSR2/HAL5/YEL1/GPB1/SKN7/SNT1/SGS1/ETP1/MTC5/INO80/SIP1/EDE1/SYG1/RAD24/PTK1/PHO85/NET1/GDI1/SEA4/HKR1/PSR1/SSK2/SST2/HXK2/VPS34/ORC1/GEM1/INM2/SYT1/IME2/DCR2/RHO4/CHL4/BIT61/PPH22/MEC1/ETT1/PIN4/GIS4/KOG1/KIN2/MRE11/PTK2/ULP2/MPS1/SAK1/MDS3/PTP2/RED1/VHS1/MAD3/GPB2/BEM2/GPR1/TEL1/MDG1/PSK1/KSP1/STE50/TOR2/PSY2/PKH3/PSY4/SKS1/GTR1/TSC11/MTH1/SPS18/SKM1/SAT4/ROM2/NNK1/RGA2/SSK22/RGA1/CDC25/KKQ8/TEP1/TUS1/PDE2/RGS2/HRK1/SOK1/COS111/KIN1/PSK2/DCK1/PMA1/PKC1/FAR11/BUD5/NPR2/IRE1/TPK1/CYR1/ATG32/RIM15/IRA1/TOR1/RGT2/CTF19/SCH9/RTC1/PTP3/SPO14/YHI9/TFS1/IML1/HOP1/SDP1/RPI1/AMA1/STD1"
"GO:0007165","BP","GO:0007165","signal transduction",408,-0.324266750852208,-1.54272889014089,7.31331036488431e-05,0.003793940131397,0.00350201547112558,1509,"tags=38%, list=27%, signal=30%","BIT2/PIK1/VAM6/SNF1/DMA2/STE11/BIR1/DPB11/IRA2/PKH2/YPD1/PCH2/STT4/GAC1/CDC24/BCK1/ACK1/SLM1/STE20/HYM1/RCK2/SNF3/FAR8/PLC1/AVO1/GCN2/YCK3/BUB2/TPK2/BCY1/DDC1/PPQ1/SLN1/KIN4/EXO1/BEM3/SMK1/KEL1/YAK1/PKH1/TCO89/CAF120/PSR2/HAL5/YEL1/GPB1/SKN7/SNT1/SGS1/ETP1/MTC5/INO80/SIP1/EDE1/SYG1/RAD24/PTK1/PHO85/NET1/GDI1/SEA4/HKR1/PSR1/SSK2/SST2/HXK2/VPS34/ORC1/GEM1/INM2/SYT1/IME2/DCR2/RHO4/CHL4/BIT61/PPH22/MEC1/ETT1/PIN4/GIS4/KOG1/KIN2/MRE11/PTK2/ULP2/MPS1/SAK1/MDS3/PTP2/RED1/VHS1/MAD3/GPB2/BEM2/GPR1/TEL1/MDG1/PSK1/KSP1/STE50/TOR2/PSY2/PKH3/PSY4/SKS1/GTR1/TSC11/MTH1/SPS18/SKM1/SAT4/ROM2/NNK1/RGA2/SSK22/RGA1/CDC25/KKQ8/TEP1/TUS1/PDE2/RGS2/HRK1/SOK1/COS111/KIN1/PSK2/DCK1/PMA1/PKC1/FAR11/BUD5/NPR2/IRE1/TPK1/CYR1/ATG32/RIM15/IRA1/TOR1/RGT2/CTF19/SCH9/RTC1/PTP3/SPO14/YHI9/TFS1/IML1/HOP1/SDP1/RPI1/AMA1/STD1"
"GO:0023052","BP","GO:0023052","signaling",408,-0.324266750852208,-1.54272889014089,7.31331036488431e-05,0.003793940131397,0.00350201547112558,1509,"tags=38%, list=27%, signal=30%","BIT2/PIK1/VAM6/SNF1/DMA2/STE11/BIR1/DPB11/IRA2/PKH2/YPD1/PCH2/STT4/GAC1/CDC24/BCK1/ACK1/SLM1/STE20/HYM1/RCK2/SNF3/FAR8/PLC1/AVO1/GCN2/YCK3/BUB2/TPK2/BCY1/DDC1/PPQ1/SLN1/KIN4/EXO1/BEM3/SMK1/KEL1/YAK1/PKH1/TCO89/CAF120/PSR2/HAL5/YEL1/GPB1/SKN7/SNT1/SGS1/ETP1/MTC5/INO80/SIP1/EDE1/SYG1/RAD24/PTK1/PHO85/NET1/GDI1/SEA4/HKR1/PSR1/SSK2/SST2/HXK2/VPS34/ORC1/GEM1/INM2/SYT1/IME2/DCR2/RHO4/CHL4/BIT61/PPH22/MEC1/ETT1/PIN4/GIS4/KOG1/KIN2/MRE11/PTK2/ULP2/MPS1/SAK1/MDS3/PTP2/RED1/VHS1/MAD3/GPB2/BEM2/GPR1/TEL1/MDG1/PSK1/KSP1/STE50/TOR2/PSY2/PKH3/PSY4/SKS1/GTR1/TSC11/MTH1/SPS18/SKM1/SAT4/ROM2/NNK1/RGA2/SSK22/RGA1/CDC25/KKQ8/TEP1/TUS1/PDE2/RGS2/HRK1/SOK1/COS111/KIN1/PSK2/DCK1/PMA1/PKC1/FAR11/BUD5/NPR2/IRE1/TPK1/CYR1/ATG32/RIM15/IRA1/TOR1/RGT2/CTF19/SCH9/RTC1/PTP3/SPO14/YHI9/TFS1/IML1/HOP1/SDP1/RPI1/AMA1/STD1"
"GO:0000470","BP","GO:0000470","maturation of LSU-rRNA",70,0.555339389625163,1.9920761836437,7.60801537235176e-05,0.00391250460105116,0.00361145699963535,1801,"tags=74%, list=32%, signal=51%","RPS26B/TSR2/RPL35A/RPL16B/RPL7A/RPL37B/DBP3/CIC1/HIT1/RPL14A/MAK16/NIP7/RPL37A/RPL17A/RPL7B/RPL17B/RPL35B/RPL1A/RPL8A/NSA2/RPL14B/RPS26A/SNU13/RPL16A/RLP7/SPB4/NHP2/RPL8B/YTM1/NOP7/DBP10/RPL1B/GRC3/DBP9/ERB1/RAI1/RRP17/RRP5/NOP4/MAK5/HAS1/NUG1/NOP53/BRX1/PRP43/RPF2/RRP15/RPF1/TRM112/SSF1/SPB1/IPI1"
"GO:0031667","BP","GO:0031667","response to nutrient levels",120,-0.449076321728806,-1.83697446436451,7.94684869096808e-05,0.0040255460916925,0.00371580051466054,1130,"tags=40%, list=20%, signal=33%","RSP5/SIP5/SSN2/SDS24/ATO3/GLN3/DCS1/MTC5/SYG1/CST6/TUP1/YPF1/ATG7/OAF1/KOG1/UGA3/SRB8/VID30/MSN2/DAL81/STB3/GTR1/TAX4/ERT1/MIG2/HAP1/PHO5/NPP1/AFT1/DCS2/MSN4/MEP2/MEP1/ATO2/RGT1/VPS13/PIP2/MTL1/DDR2/ATG1/SNF8/PHM8/MIG3/GAT1/GCR1/USV1/HSP33/DAL80"
"GO:0140694","BP","GO:0140694","non-membrane-bounded organelle assembly",162,0.436029832628265,1.80239547337075,7.96396504443731e-05,0.0040255460916925,0.00371580051466054,1322,"tags=43%, list=24%, signal=33%","CLB1/CLB2/RPS28B/RPS26B/RLP24/GIN4/RPL10/RPS19B/RPL11B/RPL12A/CDC5/SCS3/RPS19A/RPL40B/RPS17A/RPS11B/ASE1/RPL14A/RPL6B/MIF2/RPL11A/MAM33/RPS11A/RPS31/RPS15/NIP7/RPS12/RPL40A/TIF5/MAK21/RPS17B/CDC3/LSM3/RPS5/YVH1/TUB2/RSA3/SWE1/RPL25/RPL6A/RPL14B/RPS27A/RPL12B/RPS26A/SPB4/BNI5/LSM4/RPL33A/BIM1/RPL5/RPS28A/RPS0A/RPS0B/RPS14B/CAF20/DBP10/IPI3/HPM1/RSM19/CLB5/RPS27B/ESF2/FUN12/SSF2/IPL1/RPN11/REX4/SDO1/CDC28"
"GO:0034703","CC","GO:0034703","cation channel complex",15,0.808807703448706,2.10689170903285,8.92366654750325e-05,0.00440742733330722,0.0040682979104945,872,"tags=93%, list=16%, signal=79%","ATP15/ATP14/ATP7/TIM11/ATP19/ATP20/ATP18/ATP2/ATP16/ATP4/ATP1/ATP5/ATP17/ATP3"
"GO:0019594","BP","GO:0019594","mannitol metabolic process",2,0.999105865522175,1.49372351929319,9.01756353280645e-05,0.00440742733330722,0.0040682979104945,7,"tags=100%, list=0%, signal=100%","MAN2/DSF1"
"GO:0046029","MF","GO:0046029","mannitol dehydrogenase activity",2,0.999105865522175,1.49372351929319,9.01756353280645e-05,0.00440742733330722,0.0040682979104945,7,"tags=100%, list=0%, signal=100%","MAN2/DSF1"
"GO:0050086","MF","GO:0050086","mannitol 2-dehydrogenase activity",2,0.999105865522175,1.49372351929319,9.01756353280645e-05,0.00440742733330722,0.0040682979104945,7,"tags=100%, list=0%, signal=100%","MAN2/DSF1"
"GO:1901607","BP","GO:1901607","alpha-amino acid biosynthetic process",113,0.475902579121128,1.85562511476534,9.6499771884426e-05,0.00460241653971367,0.00424828367565903,1211,"tags=48%, list=22%, signal=38%","CYS3/MET17/MET16/MET14/TRP4/GDH1/MHT1/ARG1/HOM3/ASN2/IDH1/HIS1/ACO2/SER33/MET28/CAR2/IDH2/MET2/SHM2/SAM4/LPD1/ARO9/AAT2/ARG2/ARG8/ARO8/LYS21/HIS7/ILV5/SER2/LYS9/THR1/GDH3/MRI1/TRP5/ASN1/LYS4/LEU4/MET22/ARG4/HIS5/STR3/PHA2/ARO7/ALT1/MET1/ORT1/ARG7/URA2/HOM6/TRP2/CPA2/LYS14/FPR1"
"GO:0015795","BP","GO:0015795","sorbitol transmembrane transport",4,0.979550828326765,1.75309498648231,9.60714417751411e-05,0.00460241653971367,0.00424828367565903,15,"tags=50%, list=0%, signal=50%","HXT13/HXT17"
"GO:0015797","BP","GO:0015797","mannitol transmembrane transport",4,0.979550828326765,1.75309498648231,9.60714417751411e-05,0.00460241653971367,0.00424828367565903,15,"tags=50%, list=0%, signal=50%","HXT13/HXT17"
"GO:0046496","BP","GO:0046496","nicotinamide nucleotide metabolic process",76,-0.506715756086235,-1.90703554832146,9.753033525044e-05,0.00461435522136882,0.0042593037356529,706,"tags=55%, list=13%, signal=49%","SOL2/GPM3/PHO8/GLK1/HXK2/ENO1/HXK1/POF1/UTR1/PFK2/GND1/PYK2/IDP3/ADH2/SOL1/TYE7/PFK1/TPI1/BNA2/NNR1/NDE2/GPM2/FBA1/PFK27/TDH2/GPD1/CDC19/ENO2/NQM1/GPM1/PGI1/GPD2/TKL2/ADH1/GND2/PGK1/NRK1/SOL4/BNA5/ERR1/ERR3/TDH1"
"GO:0022607","BP","GO:0022607","cellular component assembly",797,0.29648135650966,1.43683569471464,9.93355169494285e-05,0.00466246227967397,0.00430370919715736,1660,"tags=37%, list=30%, signal=31%","SCR1/ATG41/HHF2/CLB1/COX17/HOF1/CLB2/NHP6A/RPS28B/HSP10/ENT1/ATP14/RPS26B/RLP24/GIN4/RPL10/DAD2/TEM1/QCR7/ISU1/SNR6/CDC45/TIM11/RPS19B/RPL11B/TUB4/RPL12A/COX12/SNR7-S/CDC5/SMC3/YAH1/INA22/CDC31/MED11/TPM2/ATP19/SPC19/STU2/SCS3/SEM1/ATP20/DAD3/ISD11/RPS19A/RPL40B/HSP60/ATP18/SNR7-L/SNR14/RPS17A/TAF9/TOM6/RPS11B/HHF1/SPR28/UMP1/ASE1/MIC12/PKR1/ADK1/HSC82/CMC2/CMC1/HIT1/SPC29/RPL14A/TIF11/SPT15/CSE2/RPL6B/MIF2/RPL11A/RPL38/MAM33/RPS11A/NFU1/SDH7/TMA22/RPS31/ATP4/IBA57/DAD4/RPS15/ISU2/SUB1/SUN4/TPM1/NIP7/RPS12/RPL40A/ISA2/ATM1/ARP2/SSO2/PET191/YKE2/COA4/MUD2/GIM3/TIF5/YFH1/MAK21/RPS17B/YAP1802/SMX2/SEC65/CUS1/CDC3/LSM3/ADD66/RPS5/BBP1/SDH6/RRN11/AIM44/DBF20/YVH1/BIL1/HSK3/TUB2/SEC12/CIA2/YCS4/COA2/SBA1/ARL1/RSA3/HSP82/TAH18/VMA21/TAF10/SWE1/SHO1/SNR19/COA3/RPL25/YPT52/RPL6A/OSW7/ACP1/ATP12/TAH11/HSP42/RPL14B/RPS27A/RPL12B/RPS26A/TRS33/TIF35/TIF34/DRE2/IRC25/TOM5/SAR1/NBP35/SAM50/QCR9/COA1/SPB4/SWM1/BNI5/MIM2/POM34/SPG5/PRE9/DAD1/RPA49/VMA22/NHP2/SUI3/COX20/COX14/SPC110/PRP18/MDM35/LSM4/RPL33A/RPT3/MZM1/BIM1/SPC42/CIA1/FMC1/MED6/RPL5/SRB5/MRP7/RPS28A/RPS0A/POS5/COX11/RPS0B/RPS14B/CAF20/CDC33/DBP10/FPR4/ISA1/DSK2/RPN10/RAD52/RPT6/HCR1/COX13/IPI3/YOP1/RHO1/HPM1/RPN9/MLC1/INA17/ACT1/RSM19/CLB5/RPS27B/RDS3/ESF2/SAM37/FUN12/CBP3/SSF2/SOM1/IPL1/RPN11/SMD3/REX4/VPH2/MCM21/SDO1/RPT4/THO1/ARC15/CDC28/CAP2/TMA20/SMX3/YTA12/TAF11/MSS51/RRP5/FMP32/SDH8/HHO1/IQG1/ATP23/DUO1/TRS20/SMD2/SLA2/QRI5/CYT2/RLF2/BRX1/RCF2/RAD51/RPS14A/RAS2/MSO1/MRPL35/SLT2/PRE2/CDC7/PET100/PRT1/GIM5/KAR1/NUT2/TIF1/COX23/MED2/BUR6/JAC1/ATP10/DID2/MDM10/GCN4/SQT1/SUI1/RPF2/REC8/SAM1/MHF2/RPG1/MYO1/PET117/TAZ1/RPL3/ARF3/ISY1/HEM1/RPT5/NOG1/RPN2/RPT2/SHS1/SLU7/SED5"
"GO:0006694","BP","GO:0006694","steroid biosynthetic process",38,-0.633972229932219,-2.03013566311068,0.000106039118957109,0.00493791613789248,0.00455796826283936,1130,"tags=53%, list=20%, signal=42%","RSP5/ERG8/NSG2/ERG28/ERG27/ERG11/ERG10/ERG7/ERG9/HMG2/ERG25/CYB5/ATG26/ERG5/MOT3/ERG4/ERG26/PDR17/ERG1/HMG1"
"GO:0019725","BP","GO:0019725","cellular homeostasis",242,-0.365340158867486,-1.64004460385556,0.000111710978808304,0.0051613963177524,0.00476425276397913,1326,"tags=39%, list=24%, signal=31%","PLC1/CCC1/PMC1/VPS52/VMA1/PCA1/TPK2/UBP13/UME6/ZRT3/RAD5/MDM31/UFD4/RSP5/AIM14/ICE2/VCX1/SKY1/ATO3/HAL5/GPB1/IZH1/MTM1/GLN3/NHA1/YKE4/TRR2/PPZ1/AHP1/CCC2/OPT2/GLK1/YPK9/HXK2/SEN1/PGM2/TRK2/HUL5/ORM1/TRK1/IZH3/HMX1/UBP2/MNR2/ECM27/DGA1/GIS4/UGA3/VPS54/PTK2/VNX1/HXK1/MDS3/PPZ2/GPB2/VID30/GPR1/UTR1/SIT1/PFK2/PSY2/DAL81/ROD1/VMA6/SAT4/KKQ8/VHS3/RAV1/HRK1/PMA1/PFK1/AFT1/ALR1/PMA2/VHC1/MEP2/MEP1/ATO2/UBP15/QDR3/RGT1/FRE1/FMP40/GPD1/IZH4/RGT2/PMD1/FRE7/GAT1/FRE3/IZH2/DAL80/VTC5/FRE5"
"GO:0051536","MF","GO:0051536","iron-sulfur cluster binding",46,0.612158920566024,2.01865818869435,0.000113985414348872,0.00518545954199407,0.00478646444383198,1267,"tags=57%, list=23%, signal=44%","PDH1/ISU1/CIR2/YAH1/ACO2/ACO1/BIO2/NFU1/MET5/ISU2/GRX3/SDH2/ISA2/YFH1/LYS4/MIA40/GRX5/DRE2/NBP35/GRX7/RIP1/AFT2/ISA1/DPH1/LIP5/ELP3"
"GO:0051540","MF","GO:0051540","metal cluster binding",46,0.612158920566024,2.01865818869435,0.000113985414348872,0.00518545954199407,0.00478646444383198,1267,"tags=57%, list=23%, signal=44%","PDH1/ISU1/CIR2/YAH1/ACO2/ACO1/BIO2/NFU1/MET5/ISU2/GRX3/SDH2/ISA2/YFH1/LYS4/MIA40/GRX5/DRE2/NBP35/GRX7/RIP1/AFT2/ISA1/DPH1/LIP5/ELP3"
"GO:0044255","BP","GO:0044255","cellular lipid metabolic process",300,-0.348575453978701,-1.60072691627847,0.000117544127402872,0.00530653411801974,0.00489822293862029,1130,"tags=33%, list=20%, signal=28%","RSP5/GAB1/KES1/LSB6/YDC1/ERG8/YEL1/LDH1/ALE1/GDE1/SPS19/ERG28/CAX4/MSS4/ERG27/ECI1/NTE1/KCS1/PHO85/VAC14/HFD1/LPL1/CMR2/ERG11/VPS34/ERG10/PBN1/PAH1/INM2/ARG82/ORM1/ERG7/SPO1/OAF1/PGS1/DGA1/INP51/PXA1/VAC7/FAA2/ERG9/GPC1/MGL2/CAT2/IPT1/TCB2/TMA17/GPI2/ELO1/HMG2/EKI1/PXP1/IDP3/TSC11/INP53/YND1/CWH43/ARE1/TGL4/CRC1/ERG25/YFT2/TEP1/CEM1/PXA2/PGC1/INP52/TES1/LAC1/AFT1/ATG26/ERG5/SKN1/MOT3/TGL5/SCS7/ERG4/YPC1/ERG26/PIP2/HFA1/ATG15/POT1/NCR1/TOR1/PDR17/ARE2/ERG1/SCH9/FAA1/HTD2/SPO14/IZH2/HMG1/POX1/OLE1/FOX2/EEB1"
"GO:0141124","BP","GO:0141124","intracellular signaling cassette",117,-0.446738300922851,-1.81533565532412,0.000120479308272269,0.00539783809941061,0.00498250153668252,1689,"tags=46%, list=30%, signal=33%","MKK1/GEA2/WSC3/NPR3/AHK1/LCB4/MKK2/STE11/IRA2/PKH2/BCK1/STE20/GCN2/BUB2/TPK2/BCY1/BEM3/SMK1/PKH1/YEL1/GPB1/SNT1/ETP1/PHO85/NET1/GDI1/SSK2/GEM1/SYT1/RHO4/MPS1/PTP2/GPB2/BEM2/TOR2/PKH3/SPS18/SKM1/ROM2/RGA2/SSK22/CDC25/TEP1/PDE2/DCK1/BUD5/TPK1/CYR1/IRA1/PTP3/TFS1/IML1/SDP1/RPI1"
"GO:0016491","MF","GO:0016491","oxidoreductase activity",294,0.359392820917277,1.59417970714923,0.000124251420354109,0.00552498421033235,0.00509986439221536,698,"tags=25%, list=12%, signal=23%","ADH7/MAN2/CUP1-2/DSF1/AAD4/FRM2/GUT2/GRX8/IDP2/NDE1/OYE3/DLD3/MET16/SOR1/ECM4/AIM33/AAD3/GDH1/PST2/HBN1/AAD14/QCR7/ALD6/YHB1/COX5A/MPD1/CIR2/IDH1/COX12/ZWF1/YAH1/OYE2/MIS1/SER33/SFA1/ARO2/FET3/COX8/MTD1/COX9/IDH2/RFS1/RSM26/QCR2/ALO1/PDI1/TSA1/HHT2/COX7/COX4/AAD10/SOD2/MET5/GRX3/LPD1/URE2/PGA3/SDH2/COX6/YFH1/QCR8/CYT1/SDH1/ILV5/RNR1/ARI1/ERO1/SDH4/URA1/LYS9/GDH3/PXP2/DOT5"
"GO:0016126","BP","GO:0016126","sterol biosynthetic process",37,-0.642355523562993,-2.0356550649474,0.000134548484643435,0.00593820700135278,0.0054812917624576,1130,"tags=54%, list=20%, signal=43%","RSP5/ERG8/NSG2/ERG28/ERG27/ERG11/ERG10/ERG7/ERG9/HMG2/ERG25/CYB5/ATG26/ERG5/MOT3/ERG4/ERG26/PDR17/ERG1/HMG1"
"GO:0019362","BP","GO:0019362","pyridine nucleotide metabolic process",77,-0.506235955200131,-1.90154069842377,0.000136692521879179,0.00598814499550715,0.00552738727848283,706,"tags=55%, list=13%, signal=48%","SOL2/GPM3/PHO8/GLK1/HXK2/ENO1/HXK1/POF1/UTR1/PFK2/GND1/PYK2/IDP3/ADH2/SOL1/TYE7/PFK1/TPI1/BNA2/NNR1/NDE2/GPM2/FBA1/PFK27/TDH2/GPD1/CDC19/ENO2/NQM1/GPM1/PGI1/GPD2/TKL2/ADH1/GND2/PGK1/NRK1/SOL4/BNA5/ERR1/ERR3/TDH1"
